Invoice,Text
0316011083_4,
0316011083_5,"Jauurssuie,y Aq pouurss

 

2 “a

s c ‘e

— 2 ¢
= 0

” c oe

WeULU ys

 

ey m e)
‘9 “on =
oe uD <i
a ni
13 4 Yc
Pa 3S AS
2 E :
Me 3 i
. & x
f* cak
eT |
h
i
IN
ie
Qa “
2
g (-)
oO
mw
® a0
cn Le
~o
o ©
er O
d = ”
a 3 os
r Bt
a w “«
n & -
L ae ."
0316011083_6,"Zz,

 

a |
~ =
x
co
\
\
}
+)
se 5 |
Ty
oC
1
—“- WY)
es
Ss 6
x |
A |
a
GQ |
a |
<
a
a.

Alc

a5

oS

S LS

@ |<

foe

>

QO

oO

ao

so

_

a

a

— =

oo ae

as

= 2

—

= 2,

o ©
La

U4

Ss.

Oo

QD

= ON

Ss
—_

% ©

os
=
ee
[="
0317015007_1,"#)

IR "" St hoawani Fasteners & Bright Put. Ltd. [2280 soot 2000 company

 

Plot No.152 & 184, {DA, ea “oat 401. R. R. Dist. (Telangana) ORIGINAL
92 4 |
E-mail: maheswarifasteners @¢ gmail.com FOR BUYER

INVOI INVOICE NO,
(For inter _ / Sale / Consignment Sale) For clearance of Exciseable Goods For Home Consumption ge 3 9 oO
( Under Rule 11 of Central Excise Rules 2002 or as amended)

Range = Ot ecees 16 & 21, ny Floor, nee eee ECC No. : AAE CM7469 CXM001, PAN No. : AAECM7469C
Division ' = ; oo : Scie, a air Aditya Towers, Sri | S@rvice Tax No.: AAECM7469CST001, TAN No. : HYDM09263C
TIN No. :36694778262 CIN No.: U27109TG2006PTC049964

Sai Enclave, Old Bowenpally, Secunderabad - 500 011.
Commissionarate: Soe IV, Postnett Bhavan, Ramkote, Hyd. Excise Tariff No.: 73181600 / 73182100 / 73182200 / 73182300
79181900 173181500 / 72044100 / 72044900

Buyer's Name & Address

Armada faq howe sysdems pd: :
R Onigaata -cy clay h Read, potakem
ae Tkugpty BP - $/9S20

 

       
      
   
  
 

 

  
   
  
    
  
  

      
    
  
  
 

  

  
   
    
     
 

   
 

Preparation Time : PUM S he "" Oaie: )7/al |

emovai time : 1 sw bw 1)
ee er Hund 19} ah) 2

 

   

oe Goods | Total Quant Accessable Tdesaeate
BINFO AT AD TEx

|
cee

      
   
   
 
 

JRXS

os1Fol\Goot

G RNP] coo00s | 4}

Service Tax @_

nee (In words); C)-7) Ss

  

FIV J A
Our Bankers : DCB Bank, Secundérabad Branch

Alc No. : 0584510000505, _ RTGS Code : DCBL0000058 Add ae cs so) ~|—
Received goods in good condition. | Certified that the Particulars
— “onossvave| 1586]

a epee es and shattobe aration flow
Sons doctor indirectly from | TERMS OF PAYMENT 7 IMMEDIATE
the buyer. E. & O.E. Duties and Taxes charged as applicable at the time of Despatch.
| fa, _| Interest will be charged @36% extra for any delayed payment.

All Disputes subject to Hyderabad jurisdiction only.
Driver of the Vehicle / he
Customer's Representative by

Regd. office : Plot No.152 & 154, IDA, MEDCHAL - 501401. R.R. Dist. CATS)"
0317015007_2,"—* _*

 

   

sl ti mw |G

 

a? 2

3, ee pi Ee ‘nae

i a ge"" a ea

Z | Ov as 5 > _

fe S| z =
BU ae aal © U & n

 

aor ano < oOo
ooo © © 82 | ao~
ood o a & Es
rx z =—
| ° B KH
| ise
prcliicdaaaliitp serail * i i a a a =f :
o Pec"
0317015007_3,"wt

  
 

po
Ae
|| i

:
oe
i”
:
C |
|

  

Scanned by CamScanner"
0317015007_4,"YY

Ww
iis
So

i)

tN

Nw"
0317015048_1,"PENSAR ELECTRIC PRIVATE LIMITED
C-17,Industrial Estate, Rachagunneri,Srikalahasthi - 517 641
ORIGINAL
Tin No -37759123200

TAX INVOICE

INVOICE NO: VAT/35/2016-2017 INVOICE DATE : 11.03.2017
DCNO:35 DC DATE : 11.03.2017
CUSTOMER DETAILS | — |CONSIGNEE DETAILS

M/s. PAMARA RAJA POWER SYSTEMS LTD Amara Raja Power SystemsLtd
Door No : Hyderabad Delivery at :
Karakambadi, Renigunta
Cuddapah Road
Tirupati

Tin No: 37430113476 Tin No:

 

Customer P.O NO: ARP/CAP/012/16-17 Dated :23-11-2016

 

QTY
pro GOODS DESCRIPTION ASSESSABLE VALUEIN RS
Sets

1 JTERMINAL CONNECTORS ASCR Dog Conductor 1500.00
2 |TERMINAL CONNECTORS 50dia IPS Tube 9000.00

3. [TERMINAL CONNECTORS 50dia IPS Tube 18000.00

0317015046 28500.00

ADD: VAT 14.5% 4132.50

2 er 2 ee 32632.50
Thirty Two Thousand Six Hundred Thirty two Rupees and Fifty Piece only |
eae

 

Gp wip eeees 17-14"
0317015048_2,"PENSAR ELECTRIC PRIVATE LIMITED
C-17,Industrial Estate, Rachagunneri,Srikalahasthi - 517 641
ORIGINAL
Tin No -37759123200

 

TAX INVOICE

NON NIB Ed INVOICE DATE : 11.03.2017
DC DATE : 11.03.2017
CUSTOMER DETAILS JCONSIGNEE DETAILS

M/s. P.AMARA RAJA POWER SYSTEMS LTD Amara Raja Power SystemsLtd
Door No: Hyderabad Delivery at :

Karakambadi, Renigunta
Cuddapah Road

      
   

 

 

 

Tirupati
Tin No: 37430113476 Tin No:
Customer P.O NO: ARP/CAP/012/16-17 Dated :23-11-2016
0 GOODS DESCRIPTION a ASSESSABLE VALUEIN RS

 
  
  
  

1 |TERMINAL CONNECTORS ASCR Dog Conductor 3 1500.00
2 |TERMINAL CONNECTORS 50dia IPS Tube 3 9000.00
3. JTERMINAL CONNECTORS 50dia IPS Tube 6 18000.00
28500.00
JADD: VAT 14.5% 4132.50

 

pf 32632.50

Thirty Two Thousand Six Hundred Thirty two Rupees and Fifty Piece only
FOR PENSAR ELE PRIGPRE RAS KE LIMITED

I ( Ti Arc GNATURE

sii

""ss ani of
ae iN
Tf on BS

Nog"
0317015048_3,"PENSAR ELECTRIC PRIVATE LIMITED
C-17, Industrial Estate, Rachagunneri,Srikalahasthi - 517 641
ORIGINAL
Tin No -37759123200

 

TAX INVOICE

INVOICE NO: VAT/35/2016-2017 INVOICE DATE : 11.03.2017
DCNO:35 DC DATE: 11.03.2017
CUSTOMER DETAILS | |CONSIGNEE DETAILS

M/s. P. AMARA RAJA POWER SYSTEMS LTD Amara Raja Power SystemsLtd
Door No : Hyderabad Delivery at :

Karakambadi, Renigunta
Cuddapah Road

    
 
    

 

Tirupati
Tin No: 37430113476 Tin No:
Customer P.O NO: ARP/CAP/012/16-17 Dated :23-11-2016

 

QTY
0 GOODS DESCRIPTION ASSESSABLE VALUEIN RS
Sets

  
 

1 TERMINAL CONNECTORS ASCR Dog Conductor 3 1500.00
2 JTERMINAL CONNECTORS 50dia IPS Tube 3 9000.00
3 JTERMINAL CONNECTORS 50dia IPS Tube 6 18000.00
28500.00
JADD: VAT 14.5% 4132.50

 

ee ee 32632.50

a GNATURE

' “5
a A v
“1745
sf
ate 5
eA —
pee” afm
sf ki
4 ee, DD
Bi NS
t ca .
< *
‘
~."
0317015048_4,"DELIVERY CHALLAN

 
   
 
     

TIN No : 37759123200

PENSAR ELECTRIC PRIVATE LIMITED

C-17,Industrial Estate, Rachagunneri, _
Srikalahasthi - 517 641

   
         
      
 
   
        
    

 

D.C No :V35/16-i7 DATE: 11-03-2017
Customer Details ‘

   
  
 

  
  
 

AMARA RAJA POWER SYSTEMS LTD.
HYDERABAD

iAmara Raja Power Systems Ltd
Delivery At :
iKarakambadi, Renigunta

PONO : ARP/CAP/012/16-17

   

 

 

Description Total —s_ | Qty/ No's

_ TERMINA CONNECTORS ASCR Dog Conductor | 3 | nos |

= TERMINA CONNECTORS 50dia IPS Tube pmmncomecrommaranie | _? | er
TERMINA CONNECTORS 50dia IPS Tube TERMINA CONNECTORS SOdiaIPSTube sf CNS

For PENSAR ELECTRIC PRIVATE LIMITER

{e
PCTS po <n
Lge ¥ IGNATORY
'

fi: af a ; sel

4
¢

   

   
 
 

yeiZ oaks
te"
0317015048_5,"= eal

Scanned by CamScanner"
0317015048_6,"nn
nm

 

 

 

 

13

a

la

*H
4th

 

te

a

: S
Zio
ole
J oO
Fab) =
a Zz.
Zz | 2
° =
@
is
G
=
Ss
=
= mm
ag
s fans
CO |e
g |
G <
& =
2 le
o 1s
= ss
wy)
—J
|
S
—
So
o
oO
Za
Dp
a2) Ss
os.| &
a | &
TS
e @
=
ae)?
go a| =
Oo Ss 2
eS | Se
WwW
cyvls
ies || sae
S8/¢
=m |
a ay
iv
aq
< a
oO
<
S
O\F
oe
Aic|e
2/2) en
e1S\2
ai2ia
ad Ss
=| \z
Q
a ©)
a
—_-
a
a
vc
aS
@ =
ag
gx
Se
ee
m
cy
= 3
2 &
QQ |
= ©
= &
- =
% &
os
=
=
a &"
0317015049_1,"Original For Buyer
TAX INVOICE

PENSAR ELECTRIC PRIVATE LIMITED

C-17,Industrial Estata,Rachagunneri
SriKalahasthi-517641,Andhra Pradesh

INVOICE NO INVOICE DATE
VAT/34/16-17 07-02-2017

TIN:37759123200 DCNO
DC DATE 07-02-2017

CONSIGNEE DETAILS
Amaraja P:ower Systems Ltd
Delivery At :

Karakambadi, Renigunta

 

     
     
           
      

    
        
 
   
 

  
  
 

CUSTOMER DETAILS
AMARAJA POWER SYSTEMS LTD.
HYDERABAD

Tin No : 37430113476

PO No: ARP/CAP/012/16-17

    
 
   
 

DATE : 23-11-2016

GOODS DESCRIPTION QTY IN |JUNITS PRICE |ASSESSABLE

    
 
 

11kV ,400A,25kA/3Sec., DCBR Isolator 63800.00 63800.00

      
   
 
    

11kV,400A,25kA/3Sec., DBCR W/O E/S 50100.00 100200.00

0317015049

164000.00

23780.00

     
  
 
   

ADD: 14.5 %
187780.00

TRANSPORTATION DETAILS"
0317015049_2,"riginat For Buyer
pte
_PENSAR ELECTRIC PRIVATE LIMITED

C- 17, Industrial Estata,Rachagunneri
SriKalahasthi-517641,Andhra PraHesh

RINVOICE NO INVOICE DATE

IVAT/34/16-17 07-02-2017
locno
pT | EY

—_

   
   
     
  
 
     
 
   

  

TIN:37759123200

CUSTOMER DETAILS ICONSIGNEE DETAILS
AMARAJA POWER SYSTEMS LTD. #Amaraja P:ower Systems Ltd
HYDERABAD iDelivery At :

iKarakambadi, Renigunta
pCuddapah Road
{Tirupati

Tin No ""37430113476.

PO No: ARP/CAP/012/16-17 DATE : 23-11-2016

 

 

GOODS DESCRIPTION

 

11kV ,400A,25kA/3Sec., DCBR Isoiator 1 | 63800.00 | 63800.00

11kV,400A,25kA/3Sec., DBCR W/O E/S 2 # $0100.00 4 100200.00

 

164000.00

jADD: 14.5 % | 23780.00

 

187780.00
One Lakh —— Seven Thousand Seven Hundred Eighty Rupees only"
0317015049_3,"TIN No : 37759123206

PENSAR ELECTRIC PRIVATE LIMITED

C-17, industrial Estate, Rachagunneri,
Srikalahasthi - 517 641

D.C No :V34 /16-17 DATE: 07-62-2017
Customer Details Consignee Delivery

AMARAJA POWER SYSTEMS LTD. iAmaraja Power Systems Ltd
HYDERABAD Delivery At :
Karakambadi, Renigunta
|Cuddapah Road

| lirupati

    

 

     
   
   
   
   
   
 

   
 

  
   

Date . 29-10-2016

 

PONO : ARP/CAP/012/16-17

  
 
   
     
      
    
 
     

1ikV400Amps 3sets
S.No__{ ___Deseription __fotel_faity/ Ne’s._|_Remarks

fo pecemncmy | 8 | me
2 fuses asm ||
3 frccuwnssomy | 18 NOs
Pe eomsmenaseniy—S
5 Down pipe Assembly
ra:
= a
ih ht eee

   

 
 
   
 

Bolts, Nuts, Spring Washers &
Flat Washers

—_—"
0317015049_4,"DELIVERY CHALLAN

|TIN No : 37759123200
PENSAR ELECTRIC PRIVATE LIMITED
C-17, Industrial Estate, Rachagunneri,
Srikalahasthi - 517 at

1D.C No :V34 A /16-17 7 DATE: 17-02-2017 ""
pene DEIN iConsignee Delivery

FAMARA RAJA POWER SYSTEMS LTD. famara Raja Power Systems Ltd
HYDERABAD iDelivery At :
: iKarakambadi, Renigunta
iCuddapah Road
{Tirupati

PONO : ARP/CAP/012/16-17 Date . 29-10-2016
: 11kV400Amps 3sets
S.No | Description Qty/ No's

4 NO""

 

For PENSAR ELECTR JATE LIMPPED"
0317015049_5,"Amara Raja Power Systems Ltd

Goods Feceipt Note at Site
[eee Stne ES

ae ETT

Ware House Coce:
Ware House location
Site

    
 
 
     
   
   
   
     
 
   
    
  

Project -

Project:
LOA no
vendor Details
ARPSL PO Ref 119 oF
Vendor invaice No
Vendor DC No
Transporter (Details)
LRaa & Date
Truck ia & Date

 

 

 

 

 

 

 

 

 

 

 

 

  

TITERS

reviled Geed Conds fron

    
  
    

Acknameogemert & C

Naf} es: al 2

 

 
   

D Largh Falfease

Site Stores incharge

PRM -SFS~0S

Scanned by CamScanner"
0317015049_6,tr
0317015191_1,"POWER TREK

py ENGINEER'S AND CONTRACTORS
fz. No. 20-3-124/T2, Maruthi Nagar,
Akkarampalli Road, Tirupati - 517 501.
Ph. : 0877-2280177, Mobile : 98495 32127
Email : md.powertrek@gmail.com

TAX INVOICE

FROM INVOICE NO: 278/16-17
POWER TREK, DATE : 28.03.2017
D.NO.20-3-124/T2, MARUTHI NAGAR, TIN NO: 37870044854
AKKARAMPALLI ROAD, PAN NO: AAPFP4274L
TIRUPATHI.

PURCHASE ORDER : ARP/CAP/022/16-17
Amara Raja Power Systems Limited, DATE: 23.03.2017
Renigunta Road, |SITE ADDRESS:
Karakambadi, Amara Raja Power Systems Limited,
Tirupati - 517 520. Renigunta Road,
Tin No.37430113476 Karakambadi,

Tirupati - 517 520.

SL.NO DESCRIPTION UNITS] QTY | RATE AMOUNT

10000000273
1 10000.00
M12 X 250mm Eye Bolt With Nut For Guarding je | aoe | 00.00

en cs

Vat @ 5% | 500.00) 00

Grand Total 10500.00

RUPEES ONE THOUSAND FIVE HUNDRED ONLY
FOR POWER TREK

K. Dex +

(AUTHORISED SIGNATORY)

(4 (2 Nip| ooo! ft ty

0317015191

 

ae"
0317015191_2,"Powertrek Engines:

Lest

: ~puyt
A gol woyeny oy

 

| nminsanuorenss-cescrtneneeveetaniieoveevoni eA OSONDASARARSANANAAAT? ""ttn 'ab SAAN IMMAR SE AONB SIROOIRD RO OIC nm ama toate

 

a i

Goods Receipt Note at Site

fe contractors

Remarks

Le nannies RACAL OT EES NT NAN AORN NON OANA ELT TNA LLCO! Ne et"
0317015191_3,"tt

 

 

 

 

eS
2 &
ees
a ee
oa

m4
Ww 35
= —
=a yy.
74
cy

S es
6 !
on _
eo: =
Go &
A :
_ oi
2 5
a a
@ Ea

©
=
=
a
S-
i
ea
=
OS
os
a. :
oO
a=
< 5
TO &
cm SD
1
Cc
Se NOS
Se
a
= es
wR
o |
CG }
a
=
a
a.
an
OS
Ale
|
on
Cl
o |<
&
>
° |
5 |
a
S
=
a
e.
we
oe!
—s
g ="
0317015232_1,"R)

ORIGINAL
nol HRPOICAPLIIN-41E

POWER TREK

ENGINEER'S AND CONTRACTORS

No. 20-3-124/T2, Maruthi Nagar,
Akkarampalli Road, Tirupati - 517 501.

Ph. : 0877-2280177, Mobile : 98495 32127
Email : md.powertrek@gmail.com

WORK BILL

     
  
   
 
    
  
 
    
 
    
  

  

INVOICE NO. PT/EC/006/17-18
DATE: 24.04.2017

TIN NO : 37870044854

PAN NO : AAPFP4274L

FROM
POWER TREK,

D.NO.20-3-124/T2, MARUTHI NAGAR,
AKKARAMPALLI ROAD, TIRUPATHI.CHITTOOR DIST.

 
 

REF:
DATE:

   
  

TO
AMARA RAJA POWER SYSTEMS LTD.,
TERMINAL A,
1-18/1/AMR/NR,
NANAKRAMGUDA,
GACHIBOWLI,
HYDERABAD - 500 032.

W.O DATE: 17.11.2016
SITE ADDRESS.

  

  
 

ee

Erection of Pole Structure

Erextion of 11.5mtr long 200x100mm IsMB

MT g FE
(25.4kgs/mtr) poles with fabrication of ‘4 SO

400mm X 400mm base plate-4nos

1000000252

Erection testing commissiononig of 11

kv,400A, 25KA/3SEC., DBCR isoiator {motor 1 6500.00
operated) with1 E/S along with solid core

insulators.

10000000253

Erection ,testing & commissioning of

11kv,400A,25KA/3sec.,DBCR isolator (Motor 5500.00
operated) with out E/S along with solid core

insulators

 

Erection ,testing&commissioning of

11kv,10KA Lightning arresters along with 750.00
terminal connectors to suit ACSR Dog

conductor

10000000255
f i ith ia | I
Bus bar formation wit! Somm dia PS Al tube is 4 13000.00
along with proper clamping and solid core
insulators etc.,
10000000257
Laying of 25x6mm copper flat (1.34kgs/Mtr

10000000258
Spacers ( epoxy insulators) for LA earthing
including bolts and nuts

| [engetsorbnm ciuer(zacieymey | MOS | 150 |
Laying of 50x6mm Gi FLAT ( 2.36kgs/mtr

'
10000000260
Erection of Earth pipe (SOmm dia GI pipe )
(with out excavation of pit) WITH COAL AND * A200. 00
SALT

 

W.O NO.: ARPSL/PROJ/WO/ARPSL/01

11KV OH Line & FP Structure for ARPSL expansion at Karakambadi, Tirupati.

 

{4 7 Qj \ 5 “ 3 2
SERVICE TAX REG NO:AAPFP4274LSD001 (3 od bee

  
   
    
     

oo ro

0 ' z 1 0.00 6,500.00 6,500.00

2 11,000.00 11,000.00

2,250.00 2,250.00

po 1 1 13,000.00 13,000.00
3,000.00 3,000.00

poo 810.00 810.00

150 0.00 11,250.00 11,250.00

a | 0.00 10,800.00 10,800.00

 

SubTotal] 0.00] _1,01,610.00 1,01,610.00

 

Discount @5%| 0.00] ~—_5,080.50 5,080.50

 

Total] __-0.00{ 96,529.50 96,529.50

 

ServiceTax@14%{ 0.00] _—_:13,514.13 13,514.13

 

Swachh Bharat Cess@ 0.5%] (0.00) 482.65 482.65

 

Krishi Kalyan Cess @0.5%| 0.00] 482.65 482.65

 

Round Off] o.00{_— 07] 0.07 |

 

Grand Total] 0.00] _1,11,009.00 1,11,009.00

 

(Rupees One Lach Eleven Thousand Nine Only)

FOR POWER TREK

 

<> — gRNPICOO IF

Ss; \ «\

Of jo)
n\oe* i
+

“ ¥ a
Sea

 

 

Chechen ee

pagel"
0317015232_2,"—|Y=2 \9 | 1 = =| = | aa to a

 

 

      

£ |
ge |
See) | | |
|o poe) |
ECR es _ — | _ _ - i
@ ig AolM cele oit alm seit sil ce
= ow oins 2 Ss Sin S35 ela =
q se eix sls S/§ 8i8 Sie 8/8 8
< S . + SS “ +
a | @ = = oS -ele sia sje Ss
S | I S18 Sip Sie Sie S19 Si S
n lM =
2 | 14 S/5 Sia O/B SC /5 SB Ss
| eSB Ge Bi ki Bie ais &
t | ’
| HS oa ° x 5 tA a & Oo tod @ NO rae
1g 3 Q a 4 S ~
3 _ bee —
a |"" | aie 5 :
; | a }W 5 Wo (jo in
—. le |S if fe) Ic IQ a
[2 av [th a |S tt Ra pS ge | ge fee Sk
| | g :
je |S # 1B He 1 * 1S * (Ot He |
< (tl = ' | 1 | 1 o 1 oO ' oS ' |
e' la'ia' |S |B iB
ty | oS rt fae
So | = i © S 5 5 GO
“Se, |< rs n a a 12
gE aig ch o wn e S lif
~ |B oO ga = Sy
stig i 2. > O ° ° ms
= oO | > o — | _ — Oo
n o = c = 4 3
S a w, | <4 < |
cg & 1 J lf le |
— oO \
| | Ne |= = -
| oO vo x
| |
| | |
|
| |
| | |
| | |
Zz Zz | iz Zz Zz Zz Zz
|
|
| |
|
|
|
|
| | |
way a | |
> _ 42 1a _ _
S > > S 2 S 1
= S | = = = = 12
= _ = = S | =
| g| ge! g| ge] 8) 8] &
= | = = S = S = =
a |
2 |
3
oO | | |
= : 2 = 5 iS = =
= s z : : 2 :
| | tw
in o nm
; 2 | ua 2
an 2 | 4 S = S
S S | 3 | S S z 2
|
|
| ue ie = |
= = ta =
N G2 [7 | | |
S Se |
o | ae = lod
See) | ls ran 2 S zg s
ss = J g — 1
CIP Oo & = =, | os ta 4
mJ Qa uw ta oo iu 1 | oO }
ao | | |
oo (|
x
2 | . = ts | is ; =
So | oe is iv ‘he S — oO
& e ; t x 1 = i"
0317015232_3,"te
te

 

na

te
He"
0318000165_1,"SHIRDI SAI PACKAGINGS

    
   
  
  

Plot No: 6, Phase-lll, Industrial Estate, Kallur, KURNOOL
Subject to Kurnool Jurisdiction
TAX INVOICE

ofA ToPaywiP[_|

 
  
  
 

  

Cell : 9848385490

  

Date : 5-A -~20\&

 
  
  
 
   
  

Paid wiP [_|

   
  
  
 

mIs. OER SYSTé

AMARA RATA P pela GST No: 37 AA BCAANZGS FL.
EAR KAMBADI P.O.No: 4642
Rees Gorge F000165 P.O. Date: 9 3-Z—\&

       
   
   

DESCRIPTION PN Mele as

   

Ssi.12s

 

WO] L-veg yreeT SAT
Sn CODE SAO)

AEH

7g ons? -%

em uA-T
~ Wh
\,
a AV

ee 2a
an ee
CL amarest[

rom] [aaa

Goods once sold cannot be taken back or exchanged. For: SHIRDI SAI PACKAGINGS
Received the goods as specified above
<= ‘YP -Re Xo DP

Customer's Signature Proprietor"
0318000165_2,"2

)

~

—

b+

 

- ’
‘ 7 y }
= . 7 : = , j ~~}
3 as ~ i
ah mia
_ <J'a

2aronosted

e
~
a a | -
}
We be a
a 7 ¢

meet

‘

ait

—-

Bn

—

>.

/"
0318000165_3,"| __ GST No.: S7ATHPS1949J1z3—| No. : 37ATHPS1949J1Z3
HA SST aie to Kurnool Jurisdiction
TAX INVOICE

Invoice NQ."" : 2
Date : 5-4 -QoO VK

 
 

   

  
  
   
  

Cell : 9848385490

P.O. No: 4467 g
P.O. Date: 3 3-3-\§&

   

kARKAMBADI
RE Gun TA

    
 

    
  

vi }
saa DESCRIPTION Qty. | Rate | AMOUNT

LD®E YreeT 1: SNTR re eG 125
Wsm CODE 3901

Ce oe ee ee
et eel oe
UPEES SLX BY. IIE... Ahn Sonne. THD ee ee eee

Ate A A. IM Nat Tt. AME. Que... rota] = (69.295 —

Goods once sold cannot be taken back or exchanged. For: SHIRDI SAI PACKAGINGS

Received the goods as specified above
ime? PY - Reco

Customer's Signature Proprietor"
0318000165_4,
0318000165_5,"AMARARAJA POWER SYSTEMS LIMITED STR-SFS-02

 

 

 

 

 

GOODS RECEIPT NOTE
Supplementary GRN :: No OLD GR No::
Po No/Date :-PO/004678/17-18 23 Mar 2018 Grn Status: MOVED GRNNO/Date:GRN/000092/18-19 12/04/2018 PO-CATEGORY : GEN
Supplier Name:Shirdi Sai Packagings(S0148) Invoice No/Date:02 O05 Apr 2018 Excise Item NO
S.No Part No ties Diesesintion Wh. Insp- Stock Quantity Unit Basic Excise Other Total
Code type Uom Received Rejected Accepted Price Value Duty Charges Value
I 42500002394 STD - 1.5mtrx0.1mm ARPWH Q KGS 435.000 0.000 435.000 135.00 58,725.00 0.00 10,650.50 69,375.50

Polythene sht Plain-1.Smtrx0.1mm

 

Total:- 58,725.00 0.00 10,650.50 69,375.50

 

 

 

Purchase Movement to Store Freeze Acceptance Inspection Sent to SPC/SOC Freeze Receipts
Mode of Purchase: ARPSTR ARPSTR ARPSTR ARPSTR ARPSTR
Signature ; 16 Apr 2018 16/04/2018 17:39:26 16/04/2018 17:39:25 12/04/2018 17:23:38 12/04/2018 17:23:35

 

 

 

Inspection type:- N=None S=Self Q=Spc/Sqec User Id :- ARPSTR Date - 18/04/2018 10f1"
0318001162_1,"Tax Invoice (ORIGINAL FOR RECIPIENT)

a

 

 

 

 

|REFAC ENTERPRISES-TIRUPATI lnvoice No. Dated i
/10-13-503A REDDY AND REDDY COLONY 0908 33 ‘te-May 201 |
| IRUPATI-517501 Delivery Note Mode/Terms of Payment
_GSTIN/UIN: 37BDNPS7394L1ZE CREDIT
| State Name: Andhra Pradesh, Code : 37 ‘Supplier's Ref. | Other Reference(s)”

~Mail : harshjainrefog@gmail.com
_ — ———————-—————“— ‘Buyer's Order No.

 

——

| Dated

 

 

B yer ;
-Amaraja Power Systems Pvt L amines “a 5
J ” . = ‘Despatch Document No. Delivery Note Date

j
|

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

STIN/UIN : 37AABCA9265F1ZL ol - : a oa
PAN/IT No | ‘Despatched through Destination
tate Name : Andhra Pradesh, Code : 37 AUTO.
Place of Supply : Andhra Pradesh |Terms of Delivery |
SI Description of Goods HSN/SAC | GST Quantity Rate per Disc. % Amount |
No. | ; ' | Le. - ; _| Rate |  _—- ei tas - ted
1 EPS Sheet Thermoco | 3921 18 % 300 NOS 36.00 | NOS 10,800.00
Packing & Forwarding Outward -GST@18%_ 18 % | 400.00.
CGST 1,008.00
SGST 1,008.00
|
|
P|}
}
Sic) i. Bl | Totaly a | % 13,216.00
pene Chargeable (in words) E&OE
INR Thirteen Thousand wo Hundred Sixteen Only
iT | ao | Taxable [|  CentralTax | State Tax | Total —
Value Rate | Amount | Rate | Amount | Tax Amount
/3921 10,800.00 9% 972.00 9% 972.00, 1,944.00
400.00 9% | 36.00! 9% 36.00 72.00 |
dl emeiinciimnige Staion ae __ Total) 11,200.00 | — _ 1,008.00, | _— 1,008.00 2,016.00
js Amount (in words) : INR Two Thousand Sixteen Only
Company's PAN : BDNPS7394L Company's Bank Details
Declaration Bank Name : KOTAK MAHINDRA BANK
We declare that this invoice shows the actual price of the goods A/c No. : 328044039964
described and that all particulars are true and correct. Branch & IFS Code: TIRUPATI & KKBK0007889 ,
_Customer's Seal and Signature for REFAC ENTERPRISES-TIRUPATI
A} =a
\
ti - | a — _Aeittiorised Signatory |

 

 

ee hen mnnil — — weenie
SUBJECT TO TIRUPATI JURISDICTION
This is a Computer Generated Invoice-(Refac-tpty)"
0318001162_2,"Er hey Th bree

""eta.

 

4

4 e 0 2/4 ON
for OIE ra |
Nt j
3099777 ape

t STERN ne dF hn"
0318001162_3,"AMARARAJA POWER SYSTEMS LIMITED STR-SFS-02

 

 

 

 

 

 

 

 

 

 

GOODS RECEIPT NOTE
Supplementary GRN :: No OLD GR No::
Po No/Date :-PO/004679/17-18 23 Mar 2018 Grn Status: MOVED GRNNO/Date:GRN/001030/18-19 18/05/2018 PO-CATEGORY : GEN
Supplier Name:Refac Enterprises(A003 1) Invoice No/Date:908 16 May 2018 Excise Item NO
S.No Part No Item Description Wh. __Insp- Stock Quantity sUnit Basic Excise Other Total
Code type Uom Received Rejected Accepted Price Value Duty Charges Value
a 4 3 7 _ a
I 42500000338V STD - STD Vendor ARPWH Q NOS 300,000 0.000 300.000 36.00 10,800.00 0,00 2,416.00 13,216.00
E-P SHAPE THERMCOAL 25MM
Total:- 10,800.00 0.00 2,416.00 13,216.00
Purchase Movement to Store Freeze Acceptance Inspection Sent to SPC/SOC Freeze Receipts
Mode of Purchase: ARPSTR ARPSTR ARPSTR ARPSTR ARPSTR
Signature 19 May 2018 19/05/2018 16:46:21 19/05/2018 16:46:20 18/05/2018 11:45:55 18/05/2018 11:45:53

 

 

Inspection type:- N=None S=Self Q=Spce/Sqc User_Id_:- ARPSTR Date :- 21/05/2018 1Ofl"
